,Country,Region,City,Longitude,Latitude,attacktype,nkill,nwound,Date,ntotal
0,South Vietnam,Southeast Asia,Pleiku,108.002298,13.977955999999999,Bombing/Explosion,81.0,0.0,6-15-1972,81.0
1,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,1.0,238.0,3-8-1973,239.0
2,Greece,Western Europe,Athens,23.716647000000002,37.97918,Bombing/Explosion,5.0,55.0,8-5-1973,60.0
3,Italy,Western Europe,Rome,12.494249,41.89052,Hostage Taking (Barricade Incident),30.0,50.0,12-17-1973,80.0
4,Italy,Western Europe,Bologna,11.346518,44.49419,Bombing/Explosion,12.0,48.0,8-4-1974,60.0
5,Greece,Western Europe,Athens,23.716647000000002,37.97918,Bombing/Explosion,88.0,0.0,9-8-1974,88.0
6,Spain,Western Europe,Madrid,-3.7003449999999996,40.416691,Bombing/Explosion,12.0,70.0,9-13-1974,82.0
7,Great Britain,Western Europe,Birmingham,-1.8935919999999997,52.482960999999996,Bombing/Explosion,10.5,81.0,11-21-1974,91.5
8,Great Britain,Western Europe,Birmingham,-1.8935919999999997,52.482960999999996,Bombing/Explosion,10.5,81.0,11-21-1974,91.5
9,United States,North America,New York City,-74.007124,40.71455,Bombing/Explosion,4.0,53.0,1-24-1975,57.0
10,United States,North America,New York City,-73.829959,40.713985,Bombing/Explosion,11.0,74.0,12-29-1975,85.0
11,Barbados,Central America & Caribbean,Grantly Adams International Airport,-59.493007999999996,13.077333,Bombing/Explosion,73.0,0.0,10-6-1976,73.0
12,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,10.0,285.0,12-15-1976,295.0
13,Thailand,Southeast Asia,Yala Province,101.251838,6.201532,Assassination,1.0,50.0,9-22-1977,51.0
14,Malaysia,Southeast Asia,Penang,100.46079499999999,5.299445,Hijacking,100.0,0.0,12-4-1977,100.0
15,Nicaragua,Central America & Caribbean,Achuapa,-86.58912099999999,13.052295,Armed Assault,34.0,20.0,11-30-1978,54.0
16,Myanmar,Southeast Asia,Thaton,97.36544599999999,16.933177,Bombing/Explosion,5.0,60.0,3-9-1979,65.0
17,Spain,Western Europe,Madrid,-3.7003449999999996,40.416691,Bombing/Explosion,2.0,50.0,7-29-1979,52.0
18,Spain,Western Europe,Madrid,-3.7003449999999996,40.416691,Bombing/Explosion,2.0,50.0,7-29-1979,52.0
19,Tunisia,Middle East & North Africa,Gafsa,8.784167,34.425,Bombing/Explosion,41.0,100.0,1-27-1980,141.0
20,El Salvador,Central America & Caribbean,Osicala,-88.145787,13.805691,Armed Assault,40.0,100.0,6-2-1980,140.0
21,Italy,Western Europe,Bologna,11.346518,44.49419,Bombing/Explosion,76.0,188.0,8-2-1980,264.0
22,El Salvador,Central America & Caribbean,Suchitoto,-89.025836,13.933732000000001,Armed Assault,300.0,0.0,8-15-1980,300.0
23,Great Britain,Western Europe,London,-0.126236,51.500152,Facility/Infrastructure Attack,37.0,23.0,8-16-1980,60.0
24,Guatemala,Central America & Caribbean,Guatemala City,-90.53288,14.624422000000001,Bombing/Explosion,8.0,80.0,9-5-1980,88.0
25,El Salvador,Central America & Caribbean,San Pedro Perulapan,-89.045407,13.786461,Armed Assault,60.0,0.0,9-9-1980,60.0
26,West Germany (FRG),Western Europe,Munich,11.580186,48.139126,Bombing/Explosion,13.0,215.0,9-26-1980,228.0
27,El Salvador,Central America & Caribbean,San Vicente,-88.785423,13.641210000000001,Armed Assault,54.0,0.0,10-14-1980,54.0
28,El Salvador,Central America & Caribbean,Cerro Pe±a Blanca,-87.94546,13.582486,Armed Assault,87.0,0.0,1-17-1981,87.0
29,El Salvador,Central America & Caribbean,San Vicente,-88.785423,13.641210000000001,Armed Assault,60.0,0.0,3-3-1981,60.0
30,El Salvador,Central America & Caribbean,San Lorenzo,-88.80456600000001,13.703735,Armed Assault,100.0,0.0,3-8-1981,100.0
31,Guatemala,Central America & Caribbean,Ixtan,-91.9,14.316667,Unknown,100.0,0.0,6-6-1981,100.0
32,Greece,Western Europe,Piraeus,23.641103,37.950902,Bombing/Explosion,2.0,70.0,7-22-1981,72.0
33,Egypt,Middle East & North Africa,Cairo,31.249772999999998,30.069004999999997,Bombing/Explosion,3.0,56.0,8-2-1981,59.0
34,Syria,Middle East & North Africa,Aleppo,37.142588,36.212989,Bombing/Explosion,20.0,50.0,9-3-1981,70.0
35,Egypt,Middle East & North Africa,Assiut,31.182778000000003,27.182778000000003,Bombing/Explosion,54.0,0.0,10-7-1981,54.0
36,Belgium,Western Europe,Antwerp,4.40289,51.219062,Bombing/Explosion,3.0,95.0,10-20-1981,98.0
37,Syria,Middle East & North Africa,Aleppo,37.142588,36.212989,Bombing/Explosion,90.0,135.0,11-29-1981,225.0
38,Guatemala,Central America & Caribbean,Unknown,-90.982067,14.563479000000001,Armed Assault,70.0,0.0,12-1-1981,70.0
39,El Salvador,Central America & Caribbean,Nueva Trinidad,-88.787842,14.073542000000002,Armed Assault,80.0,0.0,2-2-1982,80.0
40,Nicaragua,Central America & Caribbean,Las Brisas,-87.01666999999999,12.61667,Armed Assault,67.0,3.0,2-5-1982,70.0
41,Guatemala,Central America & Caribbean,San Miguel Uspantan,-90.87235,15.347892000000002,Armed Assault,51.0,0.0,2-16-1982,51.0
42,El Salvador,Central America & Caribbean,Amatitan Arriba,-88.73273,13.755754000000001,Armed Assault,60.0,0.0,3-3-1982,60.0
43,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,1.0,60.0,4-22-1982,61.0
44,Guatemala,Central America & Caribbean,Nebaj,-91.147222,15.408332999999999,Armed Assault,100.0,35.0,6-14-1982,135.0
45,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,20.0,138.0,8-1-1982,158.0
46,Northern Ireland,Western Europe,Ballykelly,-7.0239270000000005,55.043617000000005,Bombing/Explosion,16.0,66.0,12-6-1982,82.0
47,Nicaragua,Central America & Caribbean,Unknown,-83.93208100000001,13.839445999999999,Armed Assault,75.0,0.0,1-27-1983,75.0
48,El Salvador,Central America & Caribbean,Berlin,-88.530343,13.49446,Armed Assault,60.0,0.0,1-31-1983,60.0
49,El Salvador,Central America & Caribbean,Milingo,-89.16667,13.75,Armed Assault,20.0,50.0,2-12-1983,70.0
50,El Salvador,Central America & Caribbean,Suchitoto,-89.025836,13.933732000000001,Armed Assault,37.0,40.0,2-12-1983,77.0
51,Nicaragua,Central America & Caribbean,Las Animas,-85.786635,12.810234,Armed Assault,75.0,0.0,4-8-1983,75.0
52,Nicaragua,Central America & Caribbean,Somoto,-86.638035,13.541594,Armed Assault,56.0,0.0,4-17-1983,56.0
53,Nicaragua,Central America & Caribbean,Ocotal,-86.476299,13.63325,Armed Assault,120.0,0.0,4-18-1983,120.0
54,El Salvador,Central America & Caribbean,El Amatillo,-87.76666999999999,13.6,Bombing/Explosion,58.0,0.0,4-29-1983,58.0
55,Nicaragua,Central America & Caribbean,San Pablo,-86.71939,12.88263,Bombing/Explosion,100.0,0.0,5-7-1983,100.0
56,El Salvador,Central America & Caribbean,Cinquera,-88.966667,13.883332999999999,Armed Assault,120.0,0.0,5-8-1983,120.0
57,El Salvador,Central America & Caribbean,Cinquera,-88.966667,13.883332999999999,Armed Assault,102.0,0.0,5-11-1983,102.0
58,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,8.0,55.0,7-15-1983,63.0
59,Nicaragua,Central America & Caribbean,Unknown,-84.072455,13.193481,Armed Assault,48.0,12.0,7-25-1983,60.0
60,El Salvador,Central America & Caribbean,San Miguel,-88.18333299999999,13.466667000000001,Armed Assault,30.0,48.0,9-4-1983,78.0
61,United Arab Emirates,Middle East & North Africa,Jebel Ali,55.06116,25.01126,Bombing/Explosion,111.0,0.0,9-23-1983,111.0
62,El Salvador,Central America & Caribbean,Chichontepec Volcano,-88.85,13.6,Armed Assault,165.0,15.0,10-5-1983,180.0
63,Myanmar,Southeast Asia,Pangoon,96.14456,16.801022,Bombing/Explosion,21.0,50.0,10-9-1983,71.0
64,Nicaragua,Central America & Caribbean,Valle de Condega,-86.39846,13.365020000000001,Armed Assault,45.0,30.0,10-28-1983,75.0
65,Nicaragua,Central America & Caribbean,Chinandega,-87.023859,12.710919,Bombing/Explosion,108.0,68.0,11-17-1983,176.0
66,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,5.0,80.0,12-17-1983,85.0
67,Nicaragua,Central America & Caribbean,Rio Bartolo,-84.323565,10.984639,Armed Assault,132.0,0.0,1-1-1984,132.0
68,Nicaragua,Central America & Caribbean,Cinco Pinos,-86.86908000000001,13.229232999999999,Bombing/Explosion,65.0,0.0,1-8-1984,65.0
69,El Salvador,Central America & Caribbean,Ciudad Barrios,-88.266667,13.766667000000002,Armed Assault,60.0,50.0,4-5-1984,110.0
70,El Salvador,Central America & Caribbean,San Felipe,-88.333333,13.6,Armed Assault,38.0,15.0,4-21-1984,53.0
71,Greece,Western Europe,Athens,23.716647000000002,37.97918,Bombing/Explosion,0.0,80.0,5-14-1984,80.0
72,Nicaragua,Central America & Caribbean,San Juan del Rio Coco,-86.16516800000001,13.544303,Armed Assault,88.0,0.0,5-19-1984,88.0
73,Nicaragua,Central America & Caribbean,El Tortuguero,-84.203876,12.821660000000001,Armed Assault,51.0,0.0,7-2-1984,51.0
74,Nicaragua,Central America & Caribbean,El Tortuguero,-84.203876,12.821660000000001,Armed Assault,180.0,0.0,7-7-1984,180.0
75,El Salvador,Central America & Caribbean,San Pablo Tacachico,-89.34,13.975556,Armed Assault,51.0,12.0,7-30-1984,63.0
76,Nicaragua,Central America & Caribbean,Waslala,-85.29338,13.364485,Armed Assault,250.0,0.0,8-20-1984,250.0
77,El Salvador,Central America & Caribbean,Unknown,-89.1706,14.191664999999999,Armed Assault,28.0,50.0,9-3-1984,78.0
78,Northern Ireland,Western Europe,Newry,-6.3339300000000005,54.18006,Bombing/Explosion,0.0,71.0,9-4-1984,71.0
79,Nicaragua,Central America & Caribbean,Wiwili,-85.8254,13.62679,Armed Assault,93.0,0.0,9-16-1984,93.0
80,United States,North America,The Dalles,-121.183434,45.601555,Unarmed Assault,0.0,751.0,9-20-1984,751.0
81,Nicaragua,Central America & Caribbean,Tola,-85.93697399999999,11.43857,Armed Assault,80.0,0.0,10-26-1984,80.0
82,Nicaragua,Central America & Caribbean,Cerro El Corozo,-85.3,13.316667,Armed Assault,111.0,19.0,11-5-1984,130.0
83,El Salvador,Central America & Caribbean,Suchitoto,-89.025836,13.933732000000001,Armed Assault,80.0,32.0,11-9-1984,112.0
84,Italy,Western Europe,Florence,11.256901,43.768732,Bombing/Explosion,15.0,112.0,12-23-1984,127.0
85,Nicaragua,Central America & Caribbean,San Juan de Limay,-86.612595,13.174407999999998,Armed Assault,59.0,12.0,1-11-1985,71.0
86,Nicaragua,Central America & Caribbean,Wiwili,-85.8254,13.62679,Armed Assault,94.0,0.0,1-11-1985,94.0
87,Greece,Western Europe,Athens,23.716647000000002,37.97918,Bombing/Explosion,0.0,80.0,2-2-1985,80.0
88,Spain,Western Europe,Aporto,-3.6440930000000002,40.472846000000004,Bombing/Explosion,18.0,82.0,4-12-1985,100.0
89,El Salvador,Central America & Caribbean,San Ignacio,-89.178268,14.338895999999998,Armed Assault,60.0,0.0,4-30-1985,60.0
90,Nicaragua,Central America & Caribbean,Bluefields,-83.766037,12.010701,Armed Assault,52.0,0.0,5-18-1985,52.0
91,Canada,North America,Toronto,-79.416667,43.666667,Bombing/Explosion,329.0,0.0,6-23-1985,329.0
92,Syria,Middle East & North Africa,Aleppo,37.142588,36.212989,Bombing/Explosion,30.0,30.0,7-31-1985,60.0
93,Nicaragua,Central America & Caribbean,La Trinidad,-86.23140699999999,12.96589,Armed Assault,12.0,44.0,8-1-1985,56.0
94,El Salvador,Central America & Caribbean,La Union,-87.843889,13.336944,Bombing/Explosion,52.0,60.0,10-10-1985,112.0
95,Nicaragua,Central America & Caribbean,Santo Domingo,-85.08308000000001,12.265244000000001,Armed Assault,66.0,17.0,11-20-1985,83.0
96,Greece,Western Europe,Athens,23.716647000000002,37.97918,Hijacking,60.0,27.0,11-23-1985,87.0
97,Nicaragua,Central America & Caribbean,Wiwili,-85.8254,13.62679,Armed Assault,70.0,0.0,12-6-1985,70.0
98,El Salvador,Central America & Caribbean,Guazapa,-89.173556,13.876944,Armed Assault,70.0,0.0,12-11-1985,70.0
99,Italy,Western Europe,Rome,12.494249,41.89052,Bombing/Explosion,16.0,81.0,12-27-1985,97.0
100,West Germany (FRG),Western Europe,West Berlin,13.331741000000001,52.505803,Bombing/Explosion,3.0,230.0,4-5-1986,233.0
101,Pakistan,South Asia,Karachi,67.028061,24.893379,Hijacking,20.0,150.0,9-5-1986,170.0
102,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,1.0,51.0,9-15-1986,52.0
103,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,5.0,60.0,9-17-1986,65.0
104,El Salvador,Central America & Caribbean,Santa Rosa de Lima,-87.89361099999999,13.624722,Armed Assault,27.0,33.0,12-7-1986,60.0
105,Saudi Arabia,Middle East & North Africa,Riyadh,46.714581,24.64732,Hijacking,62.0,32.0,12-26-1986,94.0
106,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,9.0,61.0,2-19-1987,70.0
107,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,9.0,100.0,3-23-1987,109.0
108,El Salvador,Central America & Caribbean,El Paraiso,-89.072863,14.107072,Bombing/Explosion,70.0,130.0,3-31-1987,200.0
109,Spain,Western Europe,Barcelona,2.1699189999999997,41.387917,Bombing/Explosion,15.0,39.0,6-19-1987,54.0
110,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,5.0,50.0,7-5-1987,55.0
111,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,75.0,300.0,7-14-1987,375.0
112,Pakistan,South Asia,Mardan,71.92459000000001,34.416681,Bombing/Explosion,7.0,45.0,8-11-1987,52.0
113,Guatemala,Central America & Caribbean,Unknown,-91.909924,14.930957000000001,Armed Assault,100.0,0.0,8-15-1987,100.0
114,Northern Ireland,Western Europe,Enniskillen,-7.640403999999999,54.346531000000006,Bombing/Explosion,11.0,61.0,11-7-1987,72.0
115,Myanmar,Southeast Asia,Rangoon,96.15735,16.797851,Bombing/Explosion,12.0,133.0,2-11-1988,145.0
116,Northern Ireland,Western Europe,Belfast,-5.930109,54.597269,Bombing/Explosion,3.0,60.0,3-16-1988,63.0
117,Greece,Western Europe,Aegina,23.426758,37.746798,Bombing/Explosion,10.0,80.0,7-12-1988,90.0
118,Great Britain,Western Europe,Lockerbie,-3.3559419999999998,55.12015400000001,Bombing/Explosion,270.0,0.0,12-21-1988,270.0
119,Indonesia,Southeast Asia,Dili,125.566599,-8.549660000000001,Bombing/Explosion,84.0,27.0,1-1-1989,111.0
120,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,9.0,49.0,7-15-1989,58.0
121,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,6.0,122.0,1-31-1990,128.0
122,Thailand,Southeast Asia,Buntharik District,105.35995700000001,14.745160999999998,Bombing/Explosion,18.0,50.0,4-12-1990,68.0
123,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,15.0,50.0,5-6-1990,65.0
124,Soviet Union,Russia & the Newly Independent States (NIS),Erubuni,44.537997999999995,40.140654999999995,Armed Assault,15.0,43.0,5-28-1990,58.0
125,Pakistan,South Asia,Karachi,67.028061,24.893379,Armed Assault,21.0,35.0,5-31-1990,56.0
126,Pakistan,South Asia,Shujabad,71.294257,29.880246000000003,Bombing/Explosion,9.0,80.0,8-3-1990,89.0
127,Japan,East Asia,osaka,135.502165,34.693738,Armed Assault,0.0,106.0,10-9-1990,106.0
128,Haiti,Central America & Caribbean,Port-au-Prince,-72.335,18.539167000000003,Armed Assault,7.0,50.0,12-5-1990,57.0
129,Haiti,Central America & Caribbean,Port-au-Prince,-72.335,18.539167000000003,Bombing/Explosion,5.0,54.0,12-5-1990,59.0
130,El Salvador,Central America & Caribbean,Las Vueltas,-88.889278,14.093960000000001,Armed Assault,96.0,0.0,12-10-1990,96.0
131,Spain,Western Europe,Vic,2.25435,41.930291,Bombing/Explosion,9.0,50.0,5-29-1991,59.0
132,Croatia,Eastern Europe,Glina,16.09098,45.338316999999996,Armed Assault,180.0,0.0,7-28-1991,180.0
133,El Salvador,Central America & Caribbean,San Antonio,-88.774648,13.594211999999999,Armed Assault,31.0,33.0,8-3-1991,64.0
134,Haiti,Central America & Caribbean,Port-au-Prince,-72.335,18.539167000000003,Armed Assault,130.0,0.0,9-30-1991,130.0
135,Northern Ireland,Western Europe,Craigavon,-6.387579,54.44811800000001,Bombing/Explosion,0.0,70.0,12-12-1991,70.0
136,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,11.0,70.0,2-29-1992,81.0
137,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,3.0,90.0,4-10-1992,93.0
138,Pakistan,South Asia,Karachi,67.017953,24.857488,Armed Assault,4.0,100.0,5-8-1992,104.0
139,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,14.0,97.0,8-2-1992,111.0
140,Thailand,Southeast Asia,Hat Yai,100.471242,7.0139830000000005,Bombing/Explosion,3.0,70.0,8-13-1992,73.0
141,Germany,Western Europe,Rostock,12.100328,54.083273,Armed Assault,0.0,74.0,8-23-1992,74.0
142,Germany,Western Europe,Rostock,12.100328,54.083273,Armed Assault,0.0,65.0,8-25-1992,65.0
143,Algeria,Middle East & North Africa,Algiers,3.2116700000000002,36.70058,Bombing/Explosion,9.0,100.0,8-26-1992,109.0
144,Tajikistan,Central Asia,Dushanbe,-16.62913,28.291564,Armed Assault,0.0,800.0,11-21-1992,800.0
145,Great Britain,Western Europe,Manchester,-2.234377,53.480713,Bombing/Explosion,0.0,58.0,12-3-1992,58.0
146,Mexico,North America,San Cristobal de Las Casas,-92.633229,16.738601,Armed Assault,57.0,0.0,1-1-1994,57.0
147,Azerbaijan,Russia & the Newly Independent States (NIS),Yasamal,49.809899,40.38627,Bombing/Explosion,12.0,53.0,3-19-1994,65.0
148,Iraq,Middle East & North Africa,Sulaymaniyah,45.433493,35.54987,Armed Assault,51.0,40.0,6-13-1994,91.0
149,Japan,East Asia,Matsumoto,139.876762,35.713679,Assassination,7.0,500.0,6-27-1994,507.0
150,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,0.0,64.0,6-29-1994,64.0
151,Iraq,Middle East & North Africa,Arbil,44.009101,36.191107,Bombing/Explosion,10.0,100.0,8-25-1994,110.0
152,Armenia,Russia & the Newly Independent States (NIS),Bagratashen,44.821111,41.245833000000005,Bombing/Explosion,14.0,46.0,9-4-1994,60.0
153,China,East Asia,Beijing,116.39583300000001,39.905556,Armed Assault,14.0,80.0,9-20-1994,94.0
154,Pakistan,South Asia,Mingora,72.356922,34.774359999999994,Bombing/Explosion,25.0,45.0,11-3-1994,70.0
155,Algeria,Middle East & North Africa,El Bayadh,1.020278,33.680278,Unknown,55.0,0.0,11-17-1994,55.0
156,China,East Asia,Kunming,102.722202,25.037720999999998,Bombing/Explosion,1.0,98.0,1-14-1995,99.0
157,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,42.0,286.0,1-30-1995,328.0
158,Iraq,Middle East & North Africa,Zakho,42.699011,37.137890999999996,Bombing/Explosion,76.0,141.0,2-27-1995,217.0
159,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,0.0,60.0,3-10-1995,60.0
160,Japan,East Asia,Tokyo,139.756684,35.685826,Unarmed Assault,13.0,5500.0,3-20-1995,5513.0
161,United States,North America,Oklahoma City,-97.520354,35.472015,Bombing/Explosion,168.0,650.0,4-19-1995,818.0
162,Japan,East Asia,Yokohama,139.638026,35.443708,Unarmed Assault,0.0,671.0,4-19-1995,671.0
163,Russia,Russia & the Newly Independent States (NIS),Budyonnovsk,44.165833,44.783889,Hostage Taking (Barricade Incident),121.0,0.0,6-14-1995,121.0
164,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,7.0,86.0,7-25-1995,93.0
165,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,9.0,104.0,8-31-1995,113.0
166,Algeria,Middle East & North Africa,Meftah,3.2166669999999997,36.616667,Bombing/Explosion,6.0,83.0,9-2-1995,89.0
167,United States,North America,Hyder,-113.352173,33.014992,Facility/Infrastructure Attack,1.0,78.0,10-9-1995,79.0
168,Saudi Arabia,Middle East & North Africa,Qubbah,36.523610999999995,26.425278000000002,Bombing/Explosion,7.0,101.0,10-22-1995,108.0
169,Algeria,Middle East & North Africa,Relizana,0.55,35.733333,Bombing/Explosion,11.0,82.0,10-22-1995,93.0
170,Iraq,Middle East & North Africa,Unknown,43.483738,34.533753000000004,Bombing/Explosion,26.0,70.0,10-31-1995,96.0
171,Saudi Arabia,Middle East & North Africa,Riyadh,46.714581,24.64732,Bombing/Explosion,7.0,60.0,11-13-1995,67.0
172,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,16.0,60.0,11-19-1995,76.0
173,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,15.0,40.0,12-12-1995,55.0
174,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,42.0,100.0,12-21-1995,142.0
175,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,2.0,100.0,2-9-1996,102.0
176,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,18.0,52.0,2-11-1996,70.0
177,Pakistan,South Asia,Phool Nagar,73.943834,31.205882,Bombing/Explosion,37.0,30.0,4-28-1996,67.0
178,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Bombing/Explosion,3.0,70.0,5-11-1996,73.0
179,Great Britain,Western Europe,Manchester,-2.234377,53.480713,Bombing/Explosion,0.0,200.0,6-15-1996,200.0
180,Saudi Arabia,Middle East & North Africa,Dhahran,50.150465999999994,26.26622,Bombing/Explosion,19.0,386.0,6-25-1996,405.0
181,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,4.0,68.0,7-22-1996,72.0
182,United States,North America,Atlanta,-84.391109,33.748315000000005,Bombing/Explosion,1.0,110.0,7-27-1996,111.0
183,Indonesia,Southeast Asia,Jakarta,106.846046,-6.2088209999999995,Armed Assault,5.0,149.0,7-27-1996,154.0
184,Pakistan,South Asia,Chak 205,72.78933599999999,29.477456,Armed Assault,18.0,69.0,8-18-1996,87.0
185,Pakistan,South Asia,Parachinar,70.09983199999999,33.896729,Bombing/Explosion,97.0,89.0,9-10-1996,186.0
186,Pakistan,South Asia,Multan,71.467629,30.197843,Armed Assault,21.0,33.0,9-22-1996,54.0
187,China,East Asia,Santai,104.4941,30.9493,Bombing/Explosion,11.0,97.0,9-29-1996,108.0
188,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,5.0,75.0,10-11-1996,80.0
189,Russia,Russia & the Newly Independent States (NIS),Kaspiysk,47.633333,42.883333,Bombing/Explosion,43.0,8.0,11-16-1996,51.0
190,El Salvador,Central America & Caribbean,San Pedro Perulapan,-89.045407,13.786461,Bombing/Explosion,5.0,55.0,11-24-1996,60.0
191,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,3.0,91.0,12-3-1996,94.0
192,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,3.0,70.0,12-23-1996,73.0
193,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,10.0,68.0,12-26-1996,78.0
194,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,10.0,86.0,12-27-1996,96.0
195,Syria,Middle East & North Africa,Aleppo,37.142588,36.212989,Bombing/Explosion,15.0,50.0,12-31-1996,65.0
196,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,13.0,100.0,1-7-1997,113.0
197,Pakistan,South Asia,Lahore,74.357158,31.554606,Assassination,26.0,90.0,1-18-1997,116.0
198,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,42.0,60.0,1-19-1997,102.0
199,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,23.0,100.0,1-19-1997,123.0
200,Algeria,Middle East & North Africa,Boufarik,2.91214,36.57412,Bombing/Explosion,7.0,60.0,1-22-1997,67.0
201,Algeria,Middle East & North Africa,Sidi Ali,2.800806,36.309255,Unknown,64.0,0.0,2-12-1997,64.0
202,China,East Asia,Urumqi,87.616823,43.825645,Bombing/Explosion,9.0,74.0,2-25-1997,83.0
203,China,East Asia,Urumqi,87.616823,43.825645,Bombing/Explosion,9.0,74.0,2-25-1997,83.0
204,China,East Asia,Urumqi,87.616823,43.825645,Bombing/Explosion,9.0,74.0,2-25-1997,83.0
205,Cambodia,Southeast Asia,Phnom Penh,104.917445,11.558831,Bombing/Explosion,16.0,119.0,3-30-1997,135.0
206,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,8.0,77.0,6-1-1997,85.0
207,Cambodia,Southeast Asia,Phnom Penh,104.917445,11.558831,Armed Assault,48.0,118.0,7-5-1997,166.0
208,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,21.0,40.0,7-14-1997,61.0
209,Algeria,Middle East & North Africa,Ain Defla,1.9610029999999998,36.2664,Unknown,76.0,0.0,8-3-1997,76.0
210,Algeria,Middle East & North Africa,Souhane,3.19924,36.511808,Armed Assault,64.0,0.0,8-21-1997,64.0
211,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,4.0,49.0,8-25-1997,53.0
212,Algeria,Middle East & North Africa,Sidi Rais,3.124495,36.612427000000004,Armed Assault,256.0,194.0,8-28-1997,450.0
213,Algeria,Middle East & North Africa,Beni Messous,2.9832419999999997,36.783146,Armed Assault,50.0,60.0,9-5-1997,110.0
214,Algeria,Middle East & North Africa,Beni Slimane,2.7547200000000003,36.348890000000004,Unknown,53.0,0.0,9-21-1997,53.0
215,Algeria,Middle East & North Africa,Baraki,3.09606,36.66655,Armed Assault,85.0,67.0,9-22-1997,152.0
216,Algeria,Middle East & North Africa,Chebli,3.011017,36.577409,Armed Assault,52.0,0.0,9-30-1997,52.0
217,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Bombing/Explosion,12.0,85.0,10-3-1997,97.0
218,Algeria,Middle East & North Africa,Maghnin,-1.731727,34.854797,Armed Assault,41.0,15.0,10-13-1997,56.0
219,Iraq,Middle East & North Africa,Sidakan,44.663587,36.803371999999996,Unknown,57.0,0.0,11-7-1997,57.0
220,Egypt,Middle East & North Africa,Luxor,32.644441,25.699433,Armed Assault,58.0,0.0,11-17-1997,58.0
221,Algeria,Middle East & North Africa,Kherarba,1.733611,36.200833,Armed Assault,206.0,0.0,12-30-1997,206.0
222,Algeria,Middle East & North Africa,Oued Rhiou,0.918889,35.961110999999995,Armed Assault,206.0,0.0,12-30-1997,206.0
223,China,East Asia,Ghulja,81.527454,43.977138000000004,Unarmed Assault,0.0,150.0,5-8-1998,150.0
224,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,16.0,60.0,5-22-1998,76.0
225,Algeria,Middle East & North Africa,Unknown,2.833905,36.480499,Bombing/Explosion,11.0,50.0,5-27-1998,61.0
226,Pakistan,South Asia,Tando Masti,68.644449,27.439134999999997,Bombing/Explosion,23.0,32.0,6-5-1998,55.0
