,Country,Region,City,Longitude,Latitude,attacktype,nkill,nwound,Date,ntotal
222,Austria,Western Europe,Vienna,16.373819,48.208174,Bombing/Explosion,4.0,38.0,12-27-1985,42.0
223,Italy,Western Europe,Rome,12.494249,41.89052,Bombing/Explosion,16.0,81.0,12-27-1985,97.0
224,El Salvador,Central America & Caribbean,Cerro de Guazapa,-89.13963299999999,13.967553,Armed Assault,25.0,13.0,1-12-1986,38.0
225,West Germany (FRG),Western Europe,West Berlin,13.331741000000001,52.505803,Bombing/Explosion,3.0,230.0,4-5-1986,233.0
226,Nicaragua,Central America & Caribbean,"Cebollal, El",-86.355572,13.087135,Armed Assault,45.0,0.0,5-31-1986,45.0
227,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,5.0,40.0,6-7-1986,45.0
228,Pakistan,South Asia,Pabbi,71.79839399999999,34.010537,Bombing/Explosion,1.0,35.0,6-15-1986,36.0
229,Spain,Western Europe,Madrid,-3.7003449999999996,40.416691,Bombing/Explosion,9.0,40.0,7-14-1986,49.0
230,United States,North America,New York City,-74.007124,40.71455,Unarmed Assault,0.0,32.0,9-2-1986,32.0
231,East Germany (GDR),Eastern Europe,Berlin,13.4,52.516667000000005,Bombing/Explosion,0.0,33.0,9-5-1986,33.0
232,Pakistan,South Asia,Karachi,67.028061,24.893379,Hijacking,20.0,150.0,9-5-1986,170.0
233,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,0.0,41.0,9-12-1986,41.0
234,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,1.0,51.0,9-15-1986,52.0
235,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,5.0,60.0,9-17-1986,65.0
236,Nicaragua,Central America & Caribbean,Wiwili,-85.8254,13.62679,Armed Assault,21.0,16.0,10-24-1986,37.0
237,El Salvador,Central America & Caribbean,San Salvador,-89.199161,13.692879999999999,Unknown,15.0,21.0,11-4-1986,36.0
238,Northern Ireland,Western Europe,Newry,-6.3339300000000005,54.18006,Bombing/Explosion,0.0,39.0,11-30-1986,39.0
239,El Salvador,Central America & Caribbean,Santa Rosa de Lima,-87.89361099999999,13.624722,Armed Assault,27.0,33.0,12-7-1986,60.0
240,Saudi Arabia,Middle East & North Africa,Riyadh,46.714581,24.64732,Hijacking,62.0,32.0,12-26-1986,94.0
241,Spain,Western Europe,Zaragoza,-0.876533,41.656285,Bombing/Explosion,3.0,36.0,1-26-1987,39.0
242,Spain,Western Europe,Zaragoza,-0.876533,41.656285,Bombing/Explosion,2.0,37.0,1-30-1987,39.0
243,El Salvador,Central America & Caribbean,Delicias de Concepcion,-88.9,13.5,Unknown,49.0,0.0,2-13-1987,49.0
244,Morocco,Middle East & North Africa,Guelta Zemmur,-12.366667,25.15,Unknown,50.0,0.0,2-18-1987,50.0
245,Morocco,Middle East & North Africa,Guelta Zemmur,-12.366667,25.15,Unknown,50.0,0.0,2-18-1987,50.0
246,Morocco,Middle East & North Africa,Guelta Zemmur,-12.366667,25.15,Unknown,50.0,0.0,2-18-1987,50.0
247,Morocco,Middle East & North Africa,Guelta Zemmur,-12.366667,25.15,Unknown,50.0,0.0,2-18-1987,50.0
248,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,9.0,61.0,2-19-1987,70.0
249,West Germany (FRG),Western Europe,Rheindahlen,6.357643,51.148407,Bombing/Explosion,0.0,31.0,3-23-1987,31.0
250,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,9.0,100.0,3-23-1987,109.0
251,El Salvador,Central America & Caribbean,El Paraiso,-89.072863,14.107072,Bombing/Explosion,70.0,130.0,3-31-1987,200.0
252,Pakistan,South Asia,Rawalpindi,73.043426,33.600398999999996,Bombing/Explosion,8.0,40.0,4-9-1987,48.0
253,El Salvador,Central America & Caribbean,Gotera,-88.1,13.7,Bombing/Explosion,18.0,28.0,5-1-1987,46.0
254,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,7.0,32.0,5-14-1987,39.0
255,Spain,Western Europe,Barcelona,2.1699189999999997,41.387917,Bombing/Explosion,15.0,39.0,6-19-1987,54.0
256,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,5.0,50.0,7-5-1987,55.0
257,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,75.0,300.0,7-14-1987,375.0
258,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,2.0,36.0,8-8-1987,38.0
259,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,5.0,35.0,8-10-1987,40.0
260,Pakistan,South Asia,Mardan,71.92459000000001,34.416681,Bombing/Explosion,7.0,45.0,8-11-1987,52.0
261,Guatemala,Central America & Caribbean,Unknown,-91.909924,14.930957000000001,Armed Assault,100.0,0.0,8-15-1987,100.0
262,El Salvador,Central America & Caribbean,San Isidro,-88.716667,13.833332999999998,Armed Assault,11.0,21.0,8-17-1987,32.0
263,Guatemala,Central America & Caribbean,Caba,-90.95,15.633332999999999,Armed Assault,19.0,14.0,11-5-1987,33.0
264,Northern Ireland,Western Europe,Enniskillen,-7.640403999999999,54.346531000000006,Bombing/Explosion,11.0,61.0,11-7-1987,72.0
265,Nicaragua,Central America & Caribbean,La Paloma,-86.91667,12.4,Armed Assault,8.0,30.0,11-20-1987,38.0
266,Nicaragua,Central America & Caribbean,San Carlos,-84.77795,11.1236,Armed Assault,18.0,30.0,11-21-1987,48.0
267,Nicaragua,Central America & Caribbean,Rio San Juan,-83.908752,10.912396000000001,Armed Assault,11.0,29.0,11-23-1987,40.0
268,Spain,Western Europe,Zaragoza,-0.876533,41.656285,Bombing/Explosion,11.0,24.0,12-11-1987,35.0
269,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,1.0,40.0,12-26-1987,41.0
270,Myanmar,Southeast Asia,Rangoon,96.15735,16.797851,Bombing/Explosion,8.0,38.0,1-10-1988,46.0
271,Pakistan,South Asia,Mingora,72.356922,34.774359999999994,Bombing/Explosion,9.0,27.0,1-26-1988,36.0
272,Myanmar,Southeast Asia,Rangoon,96.15735,16.797851,Bombing/Explosion,12.0,133.0,2-11-1988,145.0
273,El Salvador,Central America & Caribbean,Usulutan,-88.437463,13.344322,Armed Assault,45.0,0.0,2-17-1988,45.0
274,Guatemala,Central America & Caribbean,Chimaltenango,-90.82171,14.664657,Bombing/Explosion,37.0,0.0,2-25-1988,37.0
275,Northern Ireland,Western Europe,Belfast,-5.930109,54.597269,Bombing/Explosion,3.0,60.0,3-16-1988,63.0
276,El Salvador,Central America & Caribbean,5th of November Hydroelectric Dam,-88.758,13.99,Bombing/Explosion,25.0,17.0,5-12-1988,42.0
277,Afghanistan,South Asia,Jalalabad,70.447778,34.434166999999995,Bombing/Explosion,31.0,13.0,7-8-1988,44.0
278,Greece,Western Europe,Aegina,23.426758,37.746798,Bombing/Explosion,10.0,80.0,7-12-1988,90.0
279,Pakistan,South Asia,Bahawalpur,71.676924,29.395681,Assassination,37.0,0.0,8-17-1988,37.0
280,Northern Ireland,Western Europe,Omagh,-7.298402,54.600305000000006,Bombing/Explosion,8.0,28.0,8-20-1988,36.0
281,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,10.0,40.0,9-11-1988,50.0
282,Afghanistan,South Asia,Unknown,70.621679,34.171831,Bombing/Explosion,23.0,13.0,10-5-1988,36.0
283,Pakistan,South Asia,Charsadda,71.730028,34.148181,Bombing/Explosion,7.0,25.0,10-18-1988,32.0
284,El Salvador,Central America & Caribbean,San Salvador,-89.199161,13.692879999999999,Bombing/Explosion,6.0,29.0,11-1-1988,35.0
285,Spain,Western Europe,Madrid,-3.7003449999999996,40.416691,Bombing/Explosion,2.0,45.0,11-22-1988,47.0
286,Great Britain,Western Europe,Lockerbie,-3.3559419999999998,55.12015400000001,Bombing/Explosion,270.0,0.0,12-21-1988,270.0
287,El Salvador,Central America & Caribbean,Unknown,-88.556531,13.447063,Bombing/Explosion,1.0,40.0,12-29-1988,41.0
288,Indonesia,Southeast Asia,Dili,125.566599,-8.549660000000001,Bombing/Explosion,84.0,27.0,1-1-1989,111.0
289,Northern Ireland,Western Europe,Warrenpoint,-6.259412,54.102813,Bombing/Explosion,1.0,34.0,4-12-1989,35.0
290,El Salvador,Central America & Caribbean,La Palma,-89.17139399999999,14.316514000000002,Armed Assault,13.0,25.0,6-22-1989,38.0
291,El Salvador,Central America & Caribbean,San Salvador,-89.199161,13.692879999999999,Bombing/Explosion,3.0,30.0,6-24-1989,33.0
292,China,East Asia,Shanghai,121.484443,31.231763,Bombing/Explosion,20.0,11.0,6-26-1989,31.0
293,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,9.0,34.0,7-4-1989,43.0
294,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,9.0,49.0,7-15-1989,58.0
295,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,8.0,27.0,9-14-1989,35.0
296,Soviet Union,Russia & the Newly Independent States (NIS),Yevlakh,47.15,40.617222,Bombing/Explosion,5.0,27.0,9-16-1989,32.0
297,Great Britain,Western Europe,Deal,1.402734,51.22181,Bombing/Explosion,11.0,30.0,9-22-1989,41.0
298,El Salvador,Central America & Caribbean,San Salvador,-89.199161,13.692879999999999,Bombing/Explosion,10.0,26.0,10-31-1989,36.0
299,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,6.0,122.0,1-31-1990,128.0
300,El Salvador,Central America & Caribbean,Ciudad Barrios,-88.266667,13.766667000000002,Armed Assault,18.0,30.0,3-9-1990,48.0
301,Myanmar,Southeast Asia,Ye,97.857621,15.247785,Armed Assault,50.0,0.0,3-22-1990,50.0
302,El Salvador,Central America & Caribbean,Santa Tecla,-89.27972199999999,13.676944,Bombing/Explosion,6.0,27.0,4-2-1990,33.0
303,Thailand,Southeast Asia,Buntharik District,105.35995700000001,14.745160999999998,Bombing/Explosion,18.0,50.0,4-12-1990,68.0
304,Pakistan,South Asia,Parachinar,70.09983199999999,33.896729,Bombing/Explosion,3.0,28.0,4-18-1990,31.0
305,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,15.0,50.0,5-6-1990,65.0
306,Soviet Union,Russia & the Newly Independent States (NIS),Erubuni,44.537997999999995,40.140654999999995,Armed Assault,15.0,43.0,5-28-1990,58.0
307,Pakistan,South Asia,Karachi,67.028061,24.893379,Armed Assault,21.0,35.0,5-31-1990,56.0
308,Pakistan,South Asia,Shujabad,71.294257,29.880246000000003,Bombing/Explosion,9.0,80.0,8-3-1990,89.0
309,Soviet Union,Russia & the Newly Independent States (NIS),Gyandzha,46.360556,40.682778000000006,Bombing/Explosion,15.0,16.0,8-10-1990,31.0
310,Pakistan,South Asia,Karachi,67.028061,24.893379,Armed Assault,21.0,25.0,8-22-1990,46.0
311,Japan,East Asia,osaka,135.502165,34.693738,Armed Assault,0.0,106.0,10-9-1990,106.0
312,Spain,Western Europe,Santiago de Compostela,-8.546303,42.880447,Bombing/Explosion,3.0,40.0,10-11-1990,43.0
313,El Salvador,Central America & Caribbean,Usulutan,-88.437463,13.344322,Armed Assault,15.0,25.0,11-27-1990,40.0
314,Haiti,Central America & Caribbean,Port-au-Prince,-72.335,18.539167000000003,Armed Assault,7.0,50.0,12-5-1990,57.0
315,Haiti,Central America & Caribbean,Port-au-Prince,-72.335,18.539167000000003,Bombing/Explosion,5.0,54.0,12-5-1990,59.0
316,El Salvador,Central America & Caribbean,Las Vueltas,-88.889278,14.093960000000001,Armed Assault,96.0,0.0,12-10-1990,96.0
317,El Salvador,Central America & Caribbean,San Jorge,-88.343627,13.414441,Armed Assault,41.0,8.0,12-11-1990,49.0
318,Pakistan,South Asia,Rawalpindi,73.043426,33.600398999999996,Bombing/Explosion,4.0,40.0,1-19-1991,44.0
319,Afghanistan,South Asia,Kandahar,65.675942,31.617666999999997,Bombing/Explosion,16.0,30.0,1-20-1991,46.0
320,Pakistan,South Asia,Sialkot,74.530343,32.493536999999996,Bombing/Explosion,3.0,30.0,2-6-1991,33.0
321,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,1.0,40.0,2-18-1991,41.0
322,El Salvador,Central America & Caribbean,5th of November Hydroelectric Dam,-88.758,13.99,Armed Assault,23.0,10.0,3-1-1991,33.0
323,El Salvador,Central America & Caribbean,San Agustin,-88.592239,13.432039999999999,Armed Assault,30.0,10.0,3-15-1991,40.0
324,Spain,Western Europe,Vic,2.25435,41.930291,Bombing/Explosion,9.0,50.0,5-29-1991,59.0
325,Pakistan,South Asia,Wazirabad,74.116991,32.438625,Bombing/Explosion,5.0,41.0,6-20-1991,46.0
326,Pakistan,South Asia,Sheikhupura,73.991447,31.710596000000002,Bombing/Explosion,7.0,40.0,7-15-1991,47.0
327,Croatia,Eastern Europe,Glina,16.09098,45.338316999999996,Armed Assault,180.0,0.0,7-28-1991,180.0
328,El Salvador,Central America & Caribbean,San Antonio,-88.774648,13.594211999999999,Armed Assault,31.0,33.0,8-3-1991,64.0
329,Spain,Western Europe,Muchamiel,-0.443241,38.41235,Bombing/Explosion,3.0,30.0,9-16-1991,33.0
330,Haiti,Central America & Caribbean,Port-au-Prince,-72.335,18.539167000000003,Armed Assault,130.0,0.0,9-30-1991,130.0
331,Myanmar,Southeast Asia,Irrawaddy River Delta,95.259165,16.657678,Armed Assault,42.0,0.0,10-23-1991,42.0
332,Croatia,Eastern Europe,Vukovar,18.999722,45.343333,Armed Assault,41.0,0.0,11-19-1991,41.0
333,Northern Ireland,Western Europe,Craigavon,-6.387579,54.44811800000001,Bombing/Explosion,0.0,70.0,12-12-1991,70.0
334,Taiwan,East Asia,Hsin-chu,120.97138899999999,24.804722,Facility/Infrastructure Attack,6.0,28.0,12-28-1991,34.0
335,Afghanistan,South Asia,Jalalabad,70.447778,34.434166999999995,Bombing/Explosion,14.0,28.0,12-28-1991,42.0
336,Cambodia,Southeast Asia,Stoung and Kompong Svay Districts,104.525757,12.901933999999999,Bombing/Explosion,13.0,32.0,1-6-1992,45.0
337,Azerbaijan,Russia & the Newly Independent States (NIS),Baku,49.867622999999995,40.43495,Bombing/Explosion,12.0,20.0,1-8-1992,32.0
338,Azerbaijan,Russia & the Newly Independent States (NIS),Shushi,46.747628000000006,39.756516999999995,Bombing/Explosion,47.0,0.0,1-28-1992,47.0
339,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,11.0,70.0,2-29-1992,81.0
340,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,3.0,90.0,4-10-1992,93.0
341,Guatemala,Central America & Caribbean,Guatemala City,-90.53288,14.624422000000001,Bombing/Explosion,0.0,34.0,4-29-1992,34.0
342,Pakistan,South Asia,Karachi,67.017953,24.857488,Armed Assault,4.0,100.0,5-8-1992,104.0
343,Algeria,Middle East & North Africa,Annaba,7.7552,36.90278,Assassination,1.0,30.0,6-29-1992,31.0
344,Pakistan,South Asia,Unknown,65.663892,28.312161,Armed Assault,7.0,25.0,6-30-1992,32.0
345,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,14.0,97.0,8-2-1992,111.0
346,Thailand,Southeast Asia,Hat Yai,100.471242,7.0139830000000005,Bombing/Explosion,3.0,70.0,8-13-1992,73.0
347,Germany,Western Europe,Rostock,12.100328,54.083273,Armed Assault,0.0,74.0,8-23-1992,74.0
348,Germany,Western Europe,Rostock,12.100328,54.083273,Armed Assault,0.0,65.0,8-25-1992,65.0
349,Algeria,Middle East & North Africa,Algiers,3.2116700000000002,36.70058,Bombing/Explosion,9.0,100.0,8-26-1992,109.0
350,Myanmar,Southeast Asia,Moulmein,97.622191,16.482735,Bombing/Explosion,2.0,35.0,11-13-1992,37.0
351,Tajikistan,Central Asia,Dushanbe,-16.62913,28.291564,Armed Assault,0.0,800.0,11-21-1992,800.0
352,Iraq,Middle East & North Africa,Sulaymaniyah,45.433493,35.54987,Bombing/Explosion,4.0,28.0,11-22-1992,32.0
353,Georgia,Russia & the Newly Independent States (NIS),Sukhumi,40.989151,43.00732,Bombing/Explosion,8.0,37.0,12-2-1992,45.0
354,Great Britain,Western Europe,Manchester,-2.234377,53.480713,Bombing/Explosion,0.0,58.0,12-3-1992,58.0
355,Mexico,North America,San Cristobal de Las Casas,-92.633229,16.738601,Armed Assault,57.0,0.0,1-1-1994,57.0
356,Azerbaijan,Russia & the Newly Independent States (NIS),Yasamal,49.809899,40.38627,Bombing/Explosion,12.0,53.0,3-19-1994,65.0
357,Papua New Guinea,Australasia & Oceania,Buin,155.685171,-6.7465,Armed Assault,17.0,26.0,3-23-1994,43.0
358,Georgia,Russia & the Newly Independent States (NIS),Lata,41.481171,43.033102,Armed Assault,10.0,22.0,3-27-1994,32.0
359,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,20.0,30.0,5-19-1994,50.0
360,Iraq,Middle East & North Africa,Sulaymaniyah,45.433493,35.54987,Armed Assault,51.0,40.0,6-13-1994,91.0
361,Japan,East Asia,Matsumoto,139.876762,35.713679,Assassination,7.0,500.0,6-27-1994,507.0
362,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,0.0,64.0,6-29-1994,64.0
363,Azerbaijan,Russia & the Newly Independent States (NIS),Baku,49.867622999999995,40.43495,Bombing/Explosion,7.0,30.0,7-3-1994,37.0
364,Honduras,Central America & Caribbean,Comayagua,-87.64307600000001,14.454176,Bombing/Explosion,5.0,26.0,7-5-1994,31.0
365,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,6.0,25.0,7-23-1994,31.0
366,Iraq,Middle East & North Africa,Arbil,44.009101,36.191107,Bombing/Explosion,10.0,100.0,8-25-1994,110.0
367,Armenia,Russia & the Newly Independent States (NIS),Bagratashen,44.821111,41.245833000000005,Bombing/Explosion,14.0,46.0,9-4-1994,60.0
368,China,East Asia,Beijing,116.39583300000001,39.905556,Armed Assault,14.0,80.0,9-20-1994,94.0
369,Haiti,Central America & Caribbean,Port-Au-Prince,-72.335,18.539167000000003,Bombing/Explosion,5.0,43.0,9-29-1994,48.0
370,Cambodia,Southeast Asia,"Bavel Vil, Battenburg Province",102.880248,13.254595000000002,Hostage Taking (Barricade Incident),50.0,0.0,10-22-1994,50.0
371,Cambodia,Southeast Asia,Battambang Prov.,103.2,13.1,Armed Assault,40.0,6.0,10-29-1994,46.0
372,Pakistan,South Asia,Mingora,72.356922,34.774359999999994,Bombing/Explosion,25.0,45.0,11-3-1994,70.0
373,Algeria,Middle East & North Africa,El Bayadh,1.020278,33.680278,Unknown,55.0,0.0,11-17-1994,55.0
374,China,East Asia,Kunming,102.722202,25.037720999999998,Bombing/Explosion,1.0,98.0,1-14-1995,99.0
375,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,42.0,286.0,1-30-1995,328.0
376,Pakistan,South Asia,Karachi,67.028061,24.893379,Armed Assault,8.0,25.0,2-5-1995,33.0
377,Iraq,Middle East & North Africa,Zakho,42.699011,37.137890999999996,Bombing/Explosion,76.0,141.0,2-27-1995,217.0
378,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,12.0,26.0,3-10-1995,38.0
379,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,0.0,60.0,3-10-1995,60.0
380,Japan,East Asia,Tokyo,139.756684,35.685826,Unarmed Assault,13.0,5500.0,3-20-1995,5513.0
381,United States,North America,Oklahoma City,-97.520354,35.472015,Bombing/Explosion,168.0,650.0,4-19-1995,818.0
382,Japan,East Asia,Yokohama,139.638026,35.443708,Unarmed Assault,0.0,671.0,4-19-1995,671.0
383,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,37.0,3.0,5-25-1995,40.0
384,Russia,Russia & the Newly Independent States (NIS),Budyonnovsk,44.165833,44.783889,Hostage Taking (Barricade Incident),121.0,0.0,6-14-1995,121.0
385,Japan,East Asia,Yokohama,139.638026,35.443708,Unarmed Assault,0.0,36.0,7-2-1995,36.0
386,Pakistan,South Asia,Karachi,67.028061,24.893379,Unknown,12.0,20.0,7-9-1995,32.0
387,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,7.0,86.0,7-25-1995,93.0
388,Algeria,Middle East & North Africa,Boufarik,2.92,36.591944,Bombing/Explosion,11.0,25.0,8-6-1995,36.0
389,Spain,Western Europe,Arnedo,-2.100014,42.227837,Bombing/Explosion,0.0,40.0,8-17-1995,40.0
390,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,9.0,104.0,8-31-1995,113.0
391,Algeria,Middle East & North Africa,Meftah,3.2166669999999997,36.616667,Bombing/Explosion,6.0,83.0,9-2-1995,89.0
392,Algeria,Middle East & North Africa,Laghouat,2.8833330000000004,33.8,Armed Assault,18.0,15.0,10-1-1995,33.0
393,United States,North America,Hyder,-113.352173,33.014992,Facility/Infrastructure Attack,1.0,78.0,10-9-1995,79.0
394,Algeria,Middle East & North Africa,Khemis Miliana,2.2166669999999997,36.266667,Bombing/Explosion,3.0,30.0,10-10-1995,33.0
395,Saudi Arabia,Middle East & North Africa,Qubbah,36.523610999999995,26.425278000000002,Bombing/Explosion,7.0,101.0,10-22-1995,108.0
396,Algeria,Middle East & North Africa,Relizana,0.55,35.733333,Bombing/Explosion,11.0,82.0,10-22-1995,93.0
397,Iraq,Middle East & North Africa,Unknown,43.483738,34.533753000000004,Bombing/Explosion,26.0,70.0,10-31-1995,96.0
398,Saudi Arabia,Middle East & North Africa,Riyadh,46.714581,24.64732,Bombing/Explosion,7.0,60.0,11-13-1995,67.0
399,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,16.0,60.0,11-19-1995,76.0
400,Iraq,Middle East & North Africa,Unknown,43.483738,34.533753000000004,Bombing/Explosion,12.0,20.0,11-21-1995,32.0
401,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,15.0,40.0,12-12-1995,55.0
402,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,42.0,100.0,12-21-1995,142.0
403,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,7.0,35.0,1-7-1996,42.0
404,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,2.0,100.0,2-9-1996,102.0
